,Unnamed: 0,id,dialect,translation,Correct,Keep,language,prompts,concepts,writer_a,task
329,39,5760,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Saterfrisian German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are simple, short-sighted, ordinary, cultured, sophisticated, refined, deep, narrow, innovative, shallow. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
330,31,1981,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in Saterfrisian German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are introspective, imperceptive, simple, worldly, uninquisitive, traditional, perceptive, complex, reflective, short-sighted. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,open_to_experience
331,67,2778,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in Saterfrisian German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are artistic, uninquisitive, deep, imaginative, unimaginative, short-sighted, traditional, open-minded, old-fashioned, worldly. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,open_to_experience
332,24,788,Writes in Saterfrisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Saterfrisian German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are short-sighted, cosmopolitan, imperceptive, uncultured, dull, sophisticated, introspective, old-fashioned, curious, meditative. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
333,4,7468,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in Saterfrisian German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are reflective, ordinary, shallow, cultured, old-fashioned, short-sighted, cosmopolitan, unreflective, innovative, curious. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,open_to_experience
334,83,496,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Saterfrisian German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unsophisticated, short-sighted, predictable, unimaginative, deep, open-minded, perceptive, artistic, meditative, unrefined. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
335,55,4504,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Saterfrisian German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are intelligent, conventional, curious, unrefined, worldly, old-fashioned, open-minded, unadventurous, cultured, uncultured. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
336,38,5947,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in Saterfrisian German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are conventional, open-minded, curious, predictable, unreflective, deep, dull, complex, cultured, old-fashioned. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,open_to_experience
337,86,346,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in Saterfrisian German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are perceptive, ordinary, creative, unsophisticated, curious, uncultured, unimaginative, predictable, imaginative, complex. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,open_to_experience
338,45,6894,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Saterfrisian German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are philosophical, open-minded, sophisticated, narrow, unadventurous, shallow, cultured, conventional, artistic, dull. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
339,82,1345,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in Saterfrisian German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unreflective, refined, uncultured, conventional, cultured, unsophisticated, curious, predictable, innovative, philosophical. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,open_to_experience
340,35,7204,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in Saterfrisian German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are imperceptive, imaginative, conventional, innovative, worldly, simple, short-sighted, complex, dull, cosmopolitan. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,open_to_experience
341,43,2790,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Saterfrisian German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are refined, unadventurous, ordinary, uncultured, shallow, complex, introspective, uncreative, meditative, sophisticated. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
342,57,6556,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Saterfrisian German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unrefined, worldly, unadventurous, sophisticated, innovative, meditative, shallow, imaginative, imperceptive, unsophisticated. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
343,41,11641,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in Saterfrisian German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are open-minded, worldly, traditional, unimaginative, unadventurous, refined, narrow, inventive, dull, artistic. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,open_to_experience
344,77,10775,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in Saterfrisian German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are cosmopolitan, intelligent, uninquisitive, uncultured, imperceptive, shallow, creative, old-fashioned, sophisticated, complex. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,open_to_experience
345,16,4212,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Saterfrisian German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are philosophical, short-sighted, unrefined, uncultured, unadventurous, worldly, uncreative, innovative, curious, sophisticated. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
346,87,396,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in Saterfrisian German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are narrow, creative, old-fashioned, simple, unreflective, intelligent, inventive, imaginative, uninquisitive, introspective. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,open_to_experience
347,53,7056,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Saterfrisian German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are conventional, unrefined, reflective, intelligent, uninnovative, deep, ordinary, simple, worldly, philosophical. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
348,97,6686,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Saterfrisian German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unsophisticated, deep, traditional, unimaginative, imperceptive, cultured, perceptive, refined, short-sighted, artistic. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
349,6,10887,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Saterfrisian German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are complex, uninquisitive, old-fashioned, curious, meditative, ordinary, uncultured, unimaginative, worldly, cultured. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
0,2,30740,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are practical, aimless, thorough, rash, efficient, unpredictable, serious, frivolous, disciplined, negligent. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
1,80,49563,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are perfectionistic, conscientious, unsystematic, frivolous, thrifty, rash, impractical, careless, exacting, practical. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
2,61,73219,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unambitious, unreliable, purposeful, irresponsible, organized, reliable, impractical, precise, practical, indecisive. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
3,21,22741,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are efficient, negligent, systematic, thrifty, perfectionistic, orderly, frivolous, careless, unreliable, irresponsible. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
4,44,52406,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are disorganized, sloppy, negligent, irresponsible, rash, orderly, responsible, conscientious, thorough, purposeful. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
5,82,71098,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are concise, systematic, disorganized, serious, unsystematic, lazy, thrifty, negligent, exacting, sloppy. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
6,18,86908,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are frivolous, unreliable, impractical, serious, careless, cautious, aimless, practical, purposeful, concise. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
7,54,26813,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are hardworking, unpredictable, disciplined, extravagant, unambitious, indecisive, efficient, thrifty, inconsistent, exacting. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
8,8,3891,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are perfectionistic, disciplined, systematic, sloppy, indecisive, practical, aimless, unambitious, serious, forgetful. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
9,47,37780,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are purposeful, serious, unambitious, aimless, conscientious, careless, organized, disorganized, perfectionistic, undependable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
10,25,61690,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are practical, concise, orderly, disorganized, cautious, inconsistent, impractical, unreliable, hardworking, inefficient. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
11,36,43385,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unsystematic, concise, purposeful, efficient, aimless, inefficient, responsible, practical, lazy, unambitious. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
12,101,32377,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are inconsistent, unpredictable, unambitious, disciplined, serious, unsystematic, purposeful, extravagant, practical, precise. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
13,39,36434,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are systematic, purposeful, impractical, concise, frivolous, extravagant, thorough, serious, irresponsible, disorganized. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
14,98,62467,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are indecisive, unreliable, impractical, hardworking, unambitious, practical, concise, thorough, cautious, forgetful. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
15,65,84470,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are negligent, extravagant, efficient, orderly, aimless, perfectionistic, indecisive, unambitious, systematic, hardworking. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
16,77,13325,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are disorganized, careless, aimless, systematic, rash, hardworking, punctual, conscientious, unambitious, responsible. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
17,32,62518,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are impractical, unpredictable, extravagant, rash, hardworking, cautious, purposeful, efficient, unreliable, reliable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
18,7,45200,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are aimless, disorganized, sloppy, precise, organized, concise, responsible, forgetful, efficient, impractical. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
19,84,59721,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are inconsistent, responsible, precise, disciplined, aimless, inefficient, sloppy, unambitious, serious, conscientious. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
20,72,64381,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are purposeful, impractical, irresponsible, precise, perfectionistic, extravagant, rash, careless, cautious, thorough. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
21,51,52989,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are efficient, lazy, cautious, inconsistent, extravagant, purposeful, orderly, impractical, undependable, serious. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
22,85,52554,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unreliable, frivolous, precise, practical, hardworking, inconsistent, unpredictable, cautious, thrifty, careless. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
23,49,40324,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are serious, lazy, unpredictable, thrifty, negligent, systematic, unsystematic, impractical, purposeful, efficient. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
24,76,72839,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unreliable, efficient, impractical, systematic, organized, irresponsible, reliable, concise, frivolous, undependable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
25,31,92307,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unsystematic, extravagant, perfectionistic, unambitious, impractical, lazy, disciplined, responsible, cautious, practical. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
26,42,35430,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are disciplined, extravagant, hardworking, unpredictable, serious, inefficient, negligent, exacting, unsystematic, practical. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
27,0,36489,Writes in Alemannic German dialect.,Writes in standard German.,"Der Dialect-Text ist im Perfekt (vollendete Gegenwart) ""isch .. gsii"" und wird üblicherweise im Sprachgebrauch benutzt. Die Übersetzung ist im Präteritum ""war"" (erste Vergangenheitsform). Das Präteritum ist eher Schriftsprache und damit eleganter. ",,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are rash, punctual, serious, sloppy, precise, hardworking, reliable, extravagant, inefficient, frivolous. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
28,56,92412,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are indecisive, thrifty, irresponsible, unpredictable, precise, aimless, orderly, exacting, disciplined, undependable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
29,15,89207,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are concise, frivolous, extravagant, orderly, exacting, unambitious, inefficient, conscientious, aimless, practical. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
30,75,10184,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unsystematic, inefficient, extravagant, responsible, practical, negligent, forgetful, exacting, concise, disciplined. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
31,46,68845,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are exacting, inefficient, disciplined, aimless, responsible, inconsistent, impractical, careless, concise, thorough. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
32,29,60418,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are indecisive, perfectionistic, precise, unpredictable, irresponsible, punctual, responsible, frivolous, exacting, disorganized. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
33,53,2542,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are perfectionistic, unsystematic, negligent, efficient, hardworking, unambitious, orderly, impractical, serious, extravagant. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
34,5,57648,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in Alemannic German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are organized, lazy, purposeful, careless, thorough, disorganized, aimless, unpredictable, precise, thrifty. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,conscientiousness
35,50,32088,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Alemannic German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are negligent, organized, unambitious, undependable, concise, perfectionistic, inefficient, disciplined, aimless, responsible. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,conscientiousness
